,FlightNum,Qty_Cancelled,Qty,CancelledRatio
3889,1207,281,11518,2.44
3890,3570,41,1680,2.44
3891,408,363,14876,2.44
3892,363,449,18371,2.44
3893,2380,116,4761,2.44
3894,911,60,2462,2.44
3895,2626,96,3948,2.43
3896,2688,74,3050,2.43
3897,3250,48,1974,2.43
3898,3757,56,2306,2.43
3899,3223,63,2596,2.43
3900,5378,20,822,2.43
3901,5250,26,1071,2.43
3902,5575,17,700,2.43
3903,6436,27,1110,2.43
3904,2614,99,4075,2.43
3905,3315,21,865,2.43
3906,1463,311,12804,2.43
3907,4440,47,1933,2.43
3908,717,272,11192,2.43
3909,5144,42,1730,2.43
3910,728,407,16750,2.43
3911,3258,64,2637,2.43
3912,345,544,22375,2.43
3913,5822,20,822,2.43
3914,2430,114,4698,2.43
3915,3875,45,1852,2.43
3916,6949,17,700,2.43
3917,7822,11,453,2.43
3918,4461,78,3211,2.43
3919,1648,269,11057,2.43
3920,6357,9,370,2.43
3921,6977,9,372,2.42
3922,1321,112,4637,2.42
3923,4712,36,1489,2.42
3924,5935,4,165,2.42
3925,331,401,16562,2.42
3926,3923,39,1612,2.42
3927,3693,58,2401,2.42
3928,3919,51,2108,2.42
3929,1055,322,13295,2.42
3930,5368,17,702,2.42
3931,6475,28,1159,2.42
3932,3055,36,1488,2.42
3933,400,366,15118,2.42
3934,3952,64,2641,2.42
3935,5408,16,662,2.42
3936,6283,27,1117,2.42
3937,5862,20,826,2.42
3938,5148,26,1073,2.42
3939,3374,31,1279,2.42
3940,3742,58,2406,2.41
3941,1842,238,9880,2.41
3942,2460,103,4276,2.41
3943,759,468,19402,2.41
3944,738,294,12223,2.41
3945,3912,65,2696,2.41
3946,2923,40,1660,2.41
3947,1685,291,12094,2.41
3948,3464,37,1535,2.41
3949,4814,39,1621,2.41
3950,6290,36,1492,2.41
3951,1818,195,8086,2.41
3952,1205,283,11754,2.41
3953,1976,186,7704,2.41
3954,2584,35,1451,2.41
3955,1089,268,11131,2.41
3956,7361,14,581,2.41
3957,6232,40,1663,2.41
3958,4783,62,2572,2.41
3959,1789,305,12649,2.41
3960,3738,63,2616,2.41
3961,7423,14,581,2.41
3962,407,449,18617,2.41
3963,4459,52,2167,2.4
3964,2064,329,13730,2.4
3965,1688,235,9772,2.4
3966,3086,36,1500,2.4
3967,7660,11,458,2.4
3968,3679,58,2418,2.4
3969,1421,315,13134,2.4
3970,122,424,17700,2.4
3971,5676,17,709,2.4
3972,5365,17,707,2.4
3973,3639,52,2166,2.4
3974,977,221,9207,2.4
3975,4725,51,2126,2.4
3976,6452,21,875,2.4
3977,3772,41,1710,2.4
3978,2451,170,7096,2.4
3979,6172,60,2502,2.4
3980,1866,265,11037,2.4
3981,54,350,14588,2.4
3982,1007,239,9972,2.4
3983,6166,57,2378,2.4
3984,3769,58,2412,2.4
3985,1877,284,11853,2.4
3986,5492,15,626,2.4
3987,7637,5,209,2.39
3988,2005,239,10009,2.39
3989,4930,19,794,2.39
3990,6886,20,836,2.39
3991,1871,255,10656,2.39
3992,7917,6,251,2.39
3993,1510,309,12926,2.39
3994,2038,277,11581,2.39
3995,489,449,18820,2.39
3996,9530,13,543,2.39
3997,3989,51,2130,2.39
3998,3890,57,2387,2.39
3999,888,384,16078,2.39
4000,1204,325,13586,2.39
4001,5518,8,335,2.39
4002,2218,170,7102,2.39
4003,362,431,18059,2.39
4004,496,532,22216,2.39
4005,1840,253,10564,2.39
4006,629,362,15167,2.39
4007,4022,44,1839,2.39
4008,1761,280,11703,2.39
4009,2108,137,5739,2.39
4010,2311,132,5526,2.39
4011,374,417,17441,2.39
4012,2641,76,3186,2.39
4013,3905,74,3093,2.39
4014,2684,90,3769,2.39
4015,2146,117,4898,2.39
4016,6031,6,251,2.39
4017,1514,271,11362,2.39
4018,1858,230,9608,2.39
4019,638,283,11858,2.39
4020,163,307,12916,2.38
4021,7483,13,546,2.38
4022,3532,28,1176,2.38
4023,6411,12,505,2.38
4024,2395,87,3653,2.38
4025,896,336,14116,2.38
4026,1107,312,13102,2.38
4027,745,310,13006,2.38
4028,3533,38,1594,2.38
4029,3967,44,1845,2.38
4030,6406,42,1765,2.38
4031,338,398,16729,2.38
4032,3367,39,1639,2.38
4033,3995,44,1847,2.38
4034,6024,30,1262,2.38
4035,7446,11,463,2.38
4036,2052,166,6987,2.38
4037,1951,186,7804,2.38
4038,3589,43,1805,2.38
4039,916,213,8940,2.38
4040,3040,43,1807,2.38
4041,5638,12,505,2.38
4042,2567,39,1637,2.38
4043,1603,307,12906,2.38
4044,143,447,18808,2.38
4045,6523,49,2055,2.38
4046,3108,41,1732,2.37
4047,3858,61,2569,2.37
4048,770,323,13642,2.37
4049,1328,136,5746,2.37
4050,7581,11,464,2.37
4051,2177,149,6298,2.37
4052,3604,66,2787,2.37
4053,6563,9,379,2.37
4054,2117,112,4728,2.37
4055,660,418,17649,2.37
4056,712,396,16694,2.37
4057,351,427,18037,2.37
4058,1692,198,8367,2.37
4059,356,396,16715,2.37
4060,1170,397,16727,2.37
4061,3322,55,2316,2.37
4062,7203,11,465,2.37
4063,3321,40,1686,2.37
4064,1099,237,9995,2.37
4065,7638,10,422,2.37
4066,607,363,15325,2.37
4067,6240,40,1685,2.37
4068,1980,171,7246,2.36
4069,1234,276,11701,2.36
4070,2463,98,4148,2.36
4071,2070,281,11906,2.36
4072,6521,46,1947,2.36
4073,6115,20,849,2.36
4074,7201,11,466,2.36
4075,5717,14,594,2.36
4076,4713,36,1528,2.36
4077,649,438,18550,2.36
4078,1861,217,9180,2.36
4079,3786,23,975,2.36
4080,1017,224,9504,2.36
4081,790,390,16519,2.36
4082,7341,8,339,2.36
4083,1907,226,9595,2.36
4084,7349,13,550,2.36
4085,1174,307,13001,2.36
4086,145,471,19958,2.36
4087,7557,10,424,2.36
4088,6718,38,1612,2.36
4089,275,349,14807,2.36
4090,2728,83,3519,2.36
4091,791,402,17031,2.36
4092,1091,263,11147,2.36
4093,5648,19,809,2.35
4094,3062,40,1699,2.35
4095,3459,46,1958,2.35
4096,132,340,14480,2.35
4097,1439,336,14292,2.35
4098,3365,40,1704,2.35
4099,1488,325,13811,2.35
4100,2271,108,4600,2.35
4101,665,329,14015,2.35
4102,3064,46,1954,2.35
4103,118,355,15122,2.35
4104,7742,5,213,2.35
4105,492,371,15781,2.35
4106,6018,39,1663,2.35
4107,6233,43,1828,2.35
4108,3831,71,3015,2.35
4109,1632,295,12569,2.35
4110,2706,126,5367,2.35
4111,2651,59,2508,2.35
4112,7321,10,425,2.35
4113,1835,236,10055,2.35
4114,1721,313,13318,2.35
4115,6894,18,765,2.35
4116,3099,30,1274,2.35
4117,3932,60,2554,2.35
4118,5377,15,638,2.35
4119,1618,270,11508,2.35
4120,464,457,19442,2.35
4121,1520,328,13970,2.35
4122,3785,69,2930,2.35
4123,1868,333,14241,2.34
4124,1460,237,10122,2.34
4125,4761,90,3853,2.34
4126,3536,29,1240,2.34
4127,4490,39,1669,2.34
4128,3019,39,1664,2.34
4129,7176,3,128,2.34
4130,6225,43,1841,2.34
4131,5599,17,727,2.34
4132,2576,72,3082,2.34
4133,2766,53,2268,2.34
4134,7178,3,128,2.34
4135,335,359,15355,2.34
4136,3729,55,2347,2.34
4137,2322,104,4436,2.34
4138,1780,255,10914,2.34
4139,7172,3,128,2.34
4140,3984,40,1706,2.34
4141,725,436,18646,2.34
4142,3969,10,427,2.34
4143,2142,106,4528,2.34
4144,3477,51,2181,2.34
4145,378,473,20251,2.34
4146,6844,20,854,2.34
4147,5092,47,2005,2.34
4148,1738,270,11516,2.34
4149,3487,31,1325,2.34
4150,3627,48,2055,2.34
4151,1753,245,10499,2.33
4152,355,443,18998,2.33
4153,4625,77,3303,2.33
4154,1141,240,10313,2.33
4155,1816,294,12614,2.33
4156,631,501,21481,2.33
4157,6235,50,2148,2.33
4158,674,328,14077,2.33
4159,1752,213,9161,2.33
4160,7382,6,258,2.33
4161,6264,41,1763,2.33
4162,1508,203,8704,2.33
4163,6899,14,600,2.33
4164,1812,228,9782,2.33
4165,4958,35,1503,2.33
4166,789,215,9217,2.33
4167,6935,16,688,2.33
4168,3549,41,1759,2.33
4169,1212,394,16921,2.33
4170,2504,82,3513,2.33
4171,1750,310,13298,2.33
4172,1133,313,13432,2.33
4173,3399,24,1029,2.33
4174,4728,36,1548,2.33
4175,1281,291,12498,2.33
4176,7541,8,343,2.33
4177,3063,38,1634,2.33
4178,301,526,22577,2.33
4179,1994,128,5515,2.32
4180,1849,253,10928,2.32
4181,382,426,18346,2.32
4182,1945,199,8576,2.32
4183,664,258,11115,2.32
4184,302,422,18161,2.32
4185,1180,275,11849,2.32
4186,1663,221,9513,2.32
4187,3760,59,2548,2.32
4188,3739,62,2669,2.32
4189,2940,53,2288,2.32
4190,3110,34,1464,2.32
4191,3148,28,1205,2.32
4192,9549,14,604,2.32
4193,6195,47,2026,2.32
4194,3734,58,2504,2.32
4195,4270,55,2375,2.32
4196,3630,46,1981,2.32
4197,5489,17,733,2.32
4198,2214,112,4832,2.32
4199,1651,318,13730,2.32
4200,1237,272,11728,2.32
4201,2417,76,3275,2.32
4202,6767,22,947,2.32
4203,4015,48,2067,2.32
4204,2764,98,4225,2.32
4205,699,293,12651,2.32
4206,3074,53,2289,2.32
4207,6995,9,388,2.32
4208,2595,31,1337,2.32
4209,3607,64,2766,2.31
4210,3026,46,1989,2.31
4211,5156,20,866,2.31
4212,1836,240,10396,2.31
4213,849,296,12816,2.31
4214,925,354,15324,2.31
4215,1737,230,9954,2.31
4216,2618,59,2554,2.31
4217,785,363,15710,2.31
4218,9548,14,606,2.31
4219,1400,256,11099,2.31
4220,1081,266,11538,2.31
4221,1730,279,12066,2.31
4222,3824,59,2556,2.31
4223,7338,12,519,2.31
4224,483,364,15736,2.31
4225,3903,60,2598,2.31
4226,4629,53,2296,2.31
4227,1145,341,14748,2.31
4228,1022,274,11849,2.31
4229,3888,59,2552,2.31
4230,795,314,13581,2.31
4231,582,469,20325,2.31
4232,3811,70,3033,2.31
4233,2242,74,3199,2.31
4234,7589,4,174,2.3
4235,333,381,16545,2.3
4236,599,339,14726,2.3
4237,3709,66,2869,2.3
4238,560,358,15593,2.3
4239,1146,291,12671,2.3
4240,3885,61,2654,2.3
4241,6328,4,174,2.3
4242,7989,6,261,2.3
4243,9543,15,652,2.3
4244,4777,44,1912,2.3
4245,2836,58,2527,2.3
4246,1287,366,15888,2.3
4247,3067,37,1611,2.3
4248,3022,40,1736,2.3
4249,5584,28,1219,2.3
4250,1404,358,15552,2.3
4251,2532,148,6437,2.3
4252,2498,82,3572,2.3
4253,303,437,19029,2.3
4254,7331,12,521,2.3
4255,815,306,13290,2.3
4256,2179,110,4785,2.3
4257,5403,13,566,2.3
4258,1833,261,11360,2.3
4259,305,419,18217,2.3
4260,3360,37,1606,2.3
4261,98,333,14461,2.3
4262,805,323,14068,2.3
4263,1558,233,10143,2.3
4264,7967,2,87,2.3
4265,1828,240,10446,2.3
4266,1541,268,11652,2.3
4267,1631,245,10656,2.3
4268,1819,272,11833,2.3
4269,3024,36,1563,2.3
4270,4744,19,826,2.3
4271,1523,292,12751,2.29
4272,2824,118,5164,2.29
4273,1299,273,11945,2.29
4274,6507,40,1746,2.29
4275,6992,8,350,2.29
4276,4806,52,2275,2.29
4277,1888,221,9668,2.29
4278,3608,58,2528,2.29
4279,614,462,20149,2.29
4280,6421,19,828,2.29
4281,24,340,14853,2.29
4282,3576,37,1618,2.29
4283,1715,237,10346,2.29
4284,5328,17,742,2.29
4285,2080,217,9481,2.29
4286,6679,22,961,2.29
4287,379,327,14294,2.29
4288,332,387,16899,2.29
4289,2996,86,3760,2.29
4290,2922,39,1700,2.29
4291,3038,41,1790,2.29
4292,992,190,8312,2.29
4293,3861,43,1875,2.29
4294,1860,341,14911,2.29
4295,6464,21,919,2.29
4296,6148,54,2370,2.28
4297,3764,64,2808,2.28
4298,1387,100,4383,2.28
4299,7329,12,526,2.28
4300,1154,259,11353,2.28
4301,37,329,14411,2.28
4302,6156,57,2499,2.28
4303,5340,16,701,2.28
4304,2133,92,4030,2.28
4305,515,455,19918,2.28
4306,3652,44,1928,2.28
4307,3420,22,963,2.28
4308,5512,18,791,2.28
4309,7488,13,571,2.28
4310,6905,14,613,2.28
4311,482,451,19795,2.28
4312,970,270,11823,2.28
4313,3766,44,1932,2.28
4314,3468,18,791,2.28
4315,635,369,16164,2.28
4316,3495,27,1182,2.28
4317,3646,57,2499,2.28
4318,3777,54,2365,2.28
4319,6207,51,2241,2.28
4320,695,399,17494,2.28
4321,742,339,14842,2.28
4322,2055,198,8688,2.28
4323,7277,11,482,2.28
4324,901,189,8278,2.28
4325,528,478,20992,2.28
4326,3426,22,965,2.28
4327,564,294,12921,2.28
4328,1897,187,8207,2.28
4329,17,345,15118,2.28
4330,5418,11,483,2.28
4331,5505,19,833,2.28
4332,1095,245,10765,2.28
4333,3230,39,1715,2.27
4334,523,389,17114,2.27
4335,677,356,15649,2.27
4336,671,437,19249,2.27
4337,2662,89,3921,2.27
4338,5461,24,1058,2.27
4339,1048,317,13990,2.27
4340,3088,37,1629,2.27
4341,7602,3,132,2.27
4342,4691,48,2119,2.27
4343,743,376,16590,2.27
4344,7998,1,44,2.27
4345,3249,35,1541,2.27
4346,4748,73,3222,2.27
4347,3626,45,1983,2.27
4348,5637,22,970,2.27
4349,3558,36,1587,2.27
4350,5719,20,882,2.27
4351,1521,309,13618,2.27
4352,1935,217,9579,2.27
4353,533,353,15527,2.27
4354,865,258,11341,2.27
4355,6139,46,2030,2.27
4356,3788,57,2511,2.27
4357,7686,6,264,2.27
4358,4733,29,1278,2.27
4359,342,441,19457,2.27
4360,848,296,13016,2.27
4361,6046,36,1584,2.27
4362,1308,76,3345,2.27
4363,3056,39,1716,2.27
4364,3782,68,2995,2.27
4365,7843,9,397,2.27
4366,5798,20,883,2.27
4367,371,463,20384,2.27
4368,651,308,13576,2.27
4369,1669,237,10449,2.27
4370,1384,47,2075,2.27
4371,1551,242,10651,2.27
4372,6964,9,399,2.26
4373,3410,23,1016,2.26
4374,3789,47,2083,2.26
4375,1167,235,10404,2.26
4376,2687,69,3054,2.26
4377,9572,16,707,2.26
4378,223,439,19389,2.26
4379,3236,34,1502,2.26
4380,1120,310,13689,2.26
4381,5383,22,972,2.26
4382,3112,24,1060,2.26
4383,7754,9,398,2.26
4384,7410,13,574,2.26
4385,3653,51,2253,2.26
4386,2466,137,6064,2.26
4387,1138,390,17252,2.26
4388,6770,11,486,2.26
4389,3754,45,1992,2.26
4390,810,366,16188,2.26
4391,7860,11,487,2.26
4392,144,456,20163,2.26
4393,1731,296,13110,2.26
4394,6653,16,709,2.26
4395,3100,17,753,2.26
4396,3244,56,2478,2.26
4397,7922,3,133,2.26
4398,1867,291,12896,2.26
4399,3755,57,2526,2.26
4400,5270,22,973,2.26
4401,5678,13,576,2.26
4402,3517,39,1734,2.25
4403,7743,11,489,2.25
4404,853,322,14329,2.25
4405,5387,17,755,2.25
4406,6449,17,755,2.25
4407,508,476,21199,2.25
4408,2693,50,2223,2.25
4409,1261,282,12508,2.25
4410,5785,13,578,2.25
4411,3169,43,1912,2.25
4412,6394,21,935,2.25
4413,1621,268,11899,2.25
4414,296,293,13022,2.25
4415,7883,11,489,2.25
4416,524,547,24356,2.25
4417,792,394,17514,2.25
4418,142,377,16732,2.25
4419,7385,13,577,2.25
4420,7281,10,444,2.25
4421,1042,290,12869,2.25
4422,5876,14,623,2.25
4423,6921,25,1109,2.25
4424,6373,8,355,2.25
4425,7289,6,267,2.25
4426,5591,13,579,2.25
4427,1309,71,3158,2.25
4428,225,422,18791,2.25
4429,412,447,19974,2.24
4430,494,369,16466,2.24
4431,1755,264,11775,2.24
4432,7357,13,581,2.24
4433,1076,293,13103,2.24
4434,1826,247,11004,2.24
4435,1005,253,11307,2.24
4436,6341,22,984,2.24
4437,7852,9,401,2.24
4438,43,370,16536,2.24
4439,7429,11,490,2.24
4440,6971,12,535,2.24
4441,5859,15,671,2.24
4442,1914,177,7886,2.24
4443,708,503,22428,2.24
4444,1140,348,15549,2.24
4445,1895,179,8002,2.24
4446,1199,279,12428,2.24
4447,2082,162,7227,2.24
4448,3293,25,1114,2.24
4449,5490,14,624,2.24
4450,6885,15,671,2.24
4451,1135,305,13625,2.24
4452,6792,15,669,2.24
4453,1472,288,12844,2.24
4454,2589,51,2281,2.24
4455,1419,305,13655,2.23
4456,3987,54,2419,2.23
4457,3569,58,2598,2.23
4458,1026,279,12497,2.23
4459,2329,133,5965,2.23
4460,2363,66,2962,2.23
4461,1225,341,15273,2.23
4462,1905,229,10278,2.23
4463,3723,55,2468,2.23
4464,6892,13,583,2.23
4465,3242,39,1750,2.23
4466,611,337,15137,2.23
4467,2286,86,3864,2.23
4468,213,118,5299,2.23
4469,3557,40,1796,2.23
4470,753,460,20636,2.23
4471,6144,51,2282,2.23
4472,6517,37,1657,2.23
4473,2056,222,9959,2.23
4474,7291,6,269,2.23
4475,3343,37,1658,2.23
4476,1021,280,12567,2.23
4477,5366,19,852,2.23
4478,1382,80,3586,2.23
4479,7286,8,359,2.23
4480,652,363,16289,2.23
4481,354,471,21168,2.23
4482,5363,31,1389,2.23
4483,4673,57,2551,2.23
4484,1747,245,11037,2.22
4485,3965,58,2611,2.22
4486,2528,84,3786,2.22
4487,3502,37,1670,2.22
4488,7595,7,315,2.22
4489,2505,73,3295,2.22
4490,3531,38,1710,2.22
4491,3708,67,3021,2.22
4492,889,228,10252,2.22
4493,1436,352,15862,2.22
4494,1198,270,12164,2.22
4495,3577,35,1576,2.22
4496,7900,8,361,2.22
4497,5222,13,585,2.22
4498,2781,107,4827,2.22
4499,7839,6,270,2.22
4500,1880,179,8061,2.22
4501,7159,2,90,2.22
4502,662,368,16608,2.22
4503,3087,34,1530,2.22
4504,3198,25,1126,2.22
4505,628,427,19237,2.22
4506,1599,320,14401,2.22
4507,487,393,17696,2.22
4508,2821,63,2844,2.22
4509,704,441,19838,2.22
4510,5673,21,944,2.22
4511,597,297,13396,2.22
4512,1953,211,9563,2.21
4513,5555,16,723,2.21
4514,1347,138,6241,2.21
4515,6318,20,906,2.21
4516,148,359,16225,2.21
4517,5288,25,1129,2.21
4518,2593,50,2260,2.21
4519,964,151,6826,2.21
4520,4308,42,1897,2.21
4521,1190,247,11152,2.21
4522,1244,290,13136,2.21
4523,6622,24,1085,2.21
4524,6626,26,1178,2.21
4525,2769,96,4338,2.21
4526,2631,76,3437,2.21
4527,6271,29,1314,2.21
4528,6620,28,1265,2.21
4529,871,292,13192,2.21
4530,409,453,20537,2.21
4531,7431,12,543,2.21
4532,7309,12,542,2.21
4533,6267,36,1631,2.21
4534,7384,12,544,2.21
4535,1412,271,12283,2.21
4536,2132,141,6393,2.21
4537,997,230,10410,2.21
4538,3701,59,2670,2.21
4539,426,396,17908,2.21
4540,1482,264,11926,2.21
4541,1981,142,6422,2.21
4542,2191,91,4120,2.21
4543,701,297,13431,2.21
4544,1051,277,12550,2.21
4545,4417,48,2173,2.21
4546,3892,67,3032,2.21
4547,1200,384,17412,2.21
4548,1745,212,9586,2.21
4549,617,331,14973,2.21
4550,1881,286,12968,2.21
4551,804,184,8357,2.2
4552,2700,100,4555,2.2
4553,7152,2,91,2.2
4554,1635,253,11498,2.2
4555,6843,24,1089,2.2
4556,3202,34,1546,2.2
4557,595,304,13796,2.2
4558,3665,70,3180,2.2
4559,5864,31,1412,2.2
4560,2436,133,6038,2.2
4561,2545,96,4355,2.2
4562,627,442,20131,2.2
4563,3553,39,1774,2.2
4564,6069,29,1321,2.2
4565,18,374,17033,2.2
4566,541,390,17756,2.2
4567,1658,217,9866,2.2
4568,3606,46,2095,2.2
4569,394,410,18677,2.2
4570,3562,32,1454,2.2
4571,1084,236,10740,2.2
4572,1986,144,6558,2.2
4573,3820,47,2132,2.2
4574,3552,29,1320,2.2
4575,1821,304,13801,2.2
4576,1605,247,11246,2.2
4577,1814,254,11561,2.2
4578,1666,105,4775,2.2
4579,3423,25,1138,2.2
4580,1298,229,10399,2.2
4581,906,188,8557,2.2
4582,2709,54,2456,2.2
4583,2042,232,10554,2.2
4584,2818,66,3016,2.19
4585,7956,8,365,2.19
4586,1342,71,3248,2.19
4587,1892,224,10239,2.19
4588,470,369,16853,2.19
4589,697,362,16499,2.19
4590,1023,451,20586,2.19
4591,452,300,13669,2.19
4592,2636,91,4154,2.19
4593,3812,58,2652,2.19
4594,457,448,20490,2.19
4595,5509,12,548,2.19
4596,2568,57,2605,2.19
4597,2761,73,3332,2.19
4598,2136,133,6065,2.19
4599,6486,19,867,2.19
4600,510,489,22332,2.19
4601,1195,298,13608,2.19
4602,1499,197,8996,2.19
4603,2251,50,2284,2.19
4604,1024,298,13617,2.19
4605,2293,80,3660,2.19
4606,7964,8,365,2.19
4607,7687,5,228,2.19
4608,1952,145,6619,2.19
4609,3441,16,729,2.19
4610,6268,31,1415,2.19
4611,866,266,12163,2.19
4612,3350,37,1691,2.19
4613,194,373,17030,2.19
4614,1882,237,10819,2.19
4615,53,286,13078,2.19
4616,1919,191,8728,2.19
4617,2272,164,7494,2.19
4618,7903,8,365,2.19
4619,6959,13,593,2.19
4620,1052,261,11931,2.19
4621,2303,134,6151,2.18
4622,5749,17,780,2.18
4623,298,260,11934,2.18
4624,2750,142,6515,2.18
4625,2139,70,3216,2.18
4626,7563,5,229,2.18
4627,3114,32,1468,2.18
4628,2712,58,2658,2.18
4629,2404,72,3304,2.18
4630,2457,98,4489,2.18
4631,3234,52,2384,2.18
4632,3511,37,1695,2.18
4633,1256,266,12197,2.18
4634,1702,297,13597,2.18
4635,2020,278,12773,2.18
4636,7846,7,321,2.18
4637,1690,265,12167,2.18
4638,3717,66,3025,2.18
4639,57,254,11673,2.18
4640,821,303,13894,2.18
4641,504,445,20387,2.18
4642,3753,55,2526,2.18
4643,6320,6,275,2.18
4644,1859,265,12135,2.18
4645,1058,279,12824,2.18
4646,1193,252,11579,2.18
4647,5848,34,1562,2.18
4648,313,227,10423,2.18
4649,2569,36,1648,2.18
4650,3417,21,969,2.17
4651,387,341,15711,2.17
4652,6554,12,552,2.17
4653,2495,59,2722,2.17
4654,6200,49,2260,2.17
4655,7389,6,277,2.17
4656,1585,260,11991,2.17
4657,7940,3,138,2.17
4658,1803,313,14430,2.17
4659,3832,74,3406,2.17
4660,6778,11,508,2.17
4661,736,351,16189,2.17
4662,3854,63,2897,2.17
4663,3724,67,3091,2.17
4664,2376,122,5622,2.17
4665,3004,39,1795,2.17
4666,2019,165,7596,2.17
4667,403,388,17907,2.17
4668,987,267,12321,2.17
4669,6114,16,737,2.17
4670,124,382,17568,2.17
4671,1424,337,15503,2.17
4672,2484,150,6913,2.17
4673,6285,31,1430,2.17
4674,319,337,15538,2.17
4675,1758,232,10725,2.16
4676,441,442,20426,2.16
4677,3833,69,3196,2.16
4678,5722,5,232,2.16
4679,1114,307,14206,2.16
4680,3192,28,1295,2.16
4681,2358,197,9106,2.16
4682,1152,320,14796,2.16
4683,3012,40,1850,2.16
4684,6276,25,1156,2.16
4685,3140,37,1711,2.16
4686,321,427,19792,2.16
4687,1431,277,12830,2.16
4688,2522,46,2126,2.16
4689,5273,33,1528,2.16
4690,812,228,10548,2.16
4691,1889,213,9875,2.16
4692,2093,132,6120,2.16
4693,1708,261,12068,2.16
4694,226,311,14397,2.16
4695,1142,238,11005,2.16
4696,6204,53,2454,2.16
4697,1239,244,11299,2.16
4698,6184,62,2864,2.16
4699,2161,155,7165,2.16
4700,3491,32,1484,2.16
4701,1433,223,10305,2.16
4702,1085,291,13477,2.16
4703,1049,255,11785,2.16
4704,527,384,17817,2.16
4705,6248,37,1711,2.16
4706,3860,67,3100,2.16
4707,1164,307,14208,2.16
4708,2121,106,4899,2.16
4709,3726,63,2915,2.16
4710,6054,32,1479,2.16
4711,6794,15,694,2.16
4712,1962,168,7793,2.16
4713,2699,55,2548,2.16
4714,766,352,16305,2.16
4715,6238,34,1571,2.16
4716,3949,58,2702,2.15
4717,511,399,18561,2.15
4718,1751,258,12005,2.15
4719,6467,25,1161,2.15
4720,2319,80,3727,2.15
4721,1067,318,14758,2.15
4722,1119,311,14498,2.15
4723,3599,33,1536,2.15
4724,340,457,21269,2.15
4725,5723,17,789,2.15
4726,3390,18,837,2.15
4727,236,313,14534,2.15
4728,1250,306,14211,2.15
4729,6162,51,2368,2.15
4730,7230,6,279,2.15
4731,1777,264,12262,2.15
4732,3917,41,1909,2.15
4733,1396,83,3858,2.15
4734,3458,35,1629,2.15
4735,1316,59,2738,2.15
4736,6272,30,1395,2.15
4737,1665,244,11358,2.15
4738,2586,53,2464,2.15
4739,5610,20,930,2.15
4740,1940,193,8992,2.15
4741,1413,89,4148,2.15
4742,1012,230,10679,2.15
4743,1284,298,13883,2.15
4744,339,371,17239,2.15
4745,1763,235,10939,2.15
4746,2429,59,2741,2.15
4747,3166,39,1810,2.15
4748,1263,251,11718,2.14
4749,659,379,17715,2.14
4750,566,379,17736,2.14
4751,593,345,16112,2.14
4752,5592,12,562,2.14
4753,6187,52,2433,2.14
4754,7451,9,421,2.14
4755,5560,15,700,2.14
4756,200,266,12428,2.14
4757,6237,49,2293,2.14
4758,4070,35,1633,2.14
4759,6983,10,468,2.14
4760,6922,14,655,2.14
4761,1581,227,10629,2.14
4762,2007,249,11623,2.14
4763,3443,33,1542,2.14
4764,1392,109,5101,2.14
4765,1121,333,15547,2.14
4766,545,340,15925,2.14
4767,3893,56,2616,2.14
4768,2085,105,4907,2.14
4769,429,450,21074,2.14
4770,2134,204,9544,2.14
4771,4253,63,2943,2.14
4772,5577,11,513,2.14
4773,232,329,15475,2.13
4774,1536,239,11203,2.13
4775,2013,142,6670,2.13
4776,3801,32,1504,2.13
4777,948,200,9405,2.13
4778,879,281,13172,2.13
4779,3964,44,2068,2.13
4780,7995,7,328,2.13
4781,2763,69,3239,2.13
4782,416,348,16347,2.13
4783,3920,71,3329,2.13
4784,6376,21,985,2.13
4785,2424,50,2347,2.13
4786,683,364,17052,2.13
4787,2379,63,2953,2.13
4788,5946,2,94,2.13
4789,3802,42,1971,2.13
4790,7697,7,329,2.13
4791,1246,322,15145,2.13
4792,324,324,15221,2.13
4793,3696,44,2065,2.13
4794,1655,233,10918,2.13
4795,3126,28,1316,2.13
4796,413,191,8968,2.13
4797,958,209,9825,2.13
4798,932,237,11147,2.13
4799,3704,72,3373,2.13
4800,2305,75,3515,2.13
4801,4664,31,1453,2.13
4802,3768,45,2108,2.13
4803,1208,300,14097,2.13
4804,153,410,19204,2.13
4805,7318,9,422,2.13
4806,2825,85,3997,2.13
4807,368,351,16466,2.13
4808,670,334,15722,2.12
4809,1115,242,11420,2.12
4810,7661,6,283,2.12
4811,1716,244,11505,2.12
4812,446,419,19788,2.12
4813,2829,70,3296,2.12
4814,1727,286,13503,2.12
4815,999,169,7955,2.12
4816,1924,218,10283,2.12
4817,1741,187,8828,2.12
4818,2650,59,2781,2.12
4819,2654,64,3018,2.12
4820,7696,6,283,2.12
4821,5940,5,236,2.12
4822,961,247,11667,2.12
4823,1060,241,11389,2.12
4824,4962,26,1228,2.12
4825,1984,147,6926,2.12
4826,2352,71,3351,2.12
4827,3317,27,1276,2.12
4828,3867,67,3158,2.12
4829,5660,26,1228,2.12
4830,237,345,16283,2.12
4831,2492,84,3971,2.12
4832,6694,21,992,2.12
4833,2119,77,3632,2.12
4834,6145,57,2691,2.12
4835,9514,13,613,2.12
4836,1131,245,11567,2.12
4837,6163,49,2306,2.12
4838,847,293,13793,2.12
4839,1283,271,12813,2.12
4840,6725,18,851,2.12
4841,1676,267,12572,2.12
4842,1778,167,7863,2.12
4843,2740,55,2609,2.11
4844,6057,28,1325,2.11
